985,PGC,17.8489648346315,54.5690553126642
995,PGC,4.38024513603048,141.193121882013
998,PGC,15.3718863025024,41.8103148957786
1004,PGC,6.48023984480795,106.324714408328
1010,PGC,5.31009379518186,102.338146565399
1023,PGC,3.78382728470974,160.488189331966
1025,PGC,6.25608806382652,108.806239778303
1062,PGC,9.52788076867751,140.828980976568
1118,PGC,7.0184004318217,173.381142044187
1134,PGC,11.7568064570171,137.19863403471
1186,PGC,16.6691889959771,41.8103148957786
1218,PGC,10.6255451350897,139.521969804157
1220,PGC,14.6197203914669,95.3948806179563
1221,PGC,10.7124345847993,139.316661159066
1222,PGC,11.5290640967259,111.917775155532
1223,PGC,12.5549444492407,96.0563163474435
1224,PGC,16.3099988882003,93.604086619468
1225,PGC,18.0906138312777,62.9138102414197
1226,PGC,11.4238897725668,95.4741252544627
1227,PGC,4.60724840312159,138.458713017182
1228,PGC,11.8293969840748,97.588840585964
1229,PGC,17.0154170181443,90.9924540120508
1230,PGC,16.6462626354073,91.4259729461446
1231,PGC,12.9335183040646,93.1848416232943
1232,PGC,5.11164921797359,117.854230149806
1233,PGC,5.4084434671779,136.375587899097
1234,PGC,5.45498939479675,134.366186325881
1235,PGC,10.6513821462991,105.452051539969
1236,PGC,16.1101056243518,103.881088216443
1238,PGC,9.70747648118972,104.687964582855
1239,PGC,6.58788733025085,106.470555733297
1240,PGC,6.65082406036186,108.291730724678
1241,PGC,10.8224152506975,41.8103148957786
1242,PGC,6.23631419082379,96.2404998244636
1243,PGC,7.37874550440736,54.9031987724154
1245,PGC,17.1959971506472,41.8103148957786
1246,PGC,5.21991617334228,126.218955027589
1247,PGC,12.9107634661029,108.504975793626
1248,PGC,16.9021650854272,41.8103148957786
1250,PGC,16.1981472809791,95.5942359701385
1251,PGC,17.6745173325064,54.5690553126642
1252,PGC,16.9673337383473,41.8103148957786
1253,PGC,14.8756841642907,96.0687134508221
1254,PGC,7.75446538534778,151.403343130602
1255,PGC,5.61897630075451,138.070134058428
1256,PGC,12.0382189621251,104.595092945809
1257,PGC,11.047190502325,41.8103148957786
1258,PGC,9.84097391461031,122.973375588358
1260,PGC,18.0301189464801,127.625262753447
1261,PGC,10.9828878969846,41.8103148957786
1262,PGC,8.33046744697538,123.682964104889
1263,PGC,4.01273562662955,127.276281071232
1264,PGC,7.30888445114784,102.830998527479
1265,PGC,12.3217775544964,91.1840547957796
1266,PGC,13.5172567621629,101.360570203015
1267,PGC,13.6252251485799,101.285579446298
1268,PGC,8.47690957090087,131.473853502527
1269,PGC,12.1642552019179,100.014880128806
1270,PGC,18.947003010394,99.6170183670808
1271,PGC,5.04839624570142,92.1704210605278
1272,PGC,4.87683326303173,157.672453483883
1273,PGC,10.0092256966724,107.236979993268
1274,PGC,9.48707981768796,131.078658299965
1275,PGC,16.4080292793337,92.0689389241209
1276,PGC,4.72211724753549,156.599140674692
1277,PGC,4.21491463881289,137.98644844078
1278,PGC,16.2456106540679,101.55557248453
1279,PGC,13.3228874409012,99.3877019464175
1280,PGC,11.2337995483365,115.838409529717
1281,PGC,8.81000907143418,120.566312954246
1282,PGC,11.9421521447602,104.702519484125
1283,PGC,4.67699443318557,149.972070954223
1284,PGC,11.2095491238577,95.9400312857354
1285,PGC,12.0098300256025,105.853459571673
1287,PGC,6.40714483113554,111.008464123919
1288,PGC,12.5707110729462,92.2399220101991
1289,PGC,4.90935862369294,152.307896712949
1290,PGC,12.4175909288496,41.8103148957786
1291,PGC,13.2530364889389,94.7680705728558
1293,PGC,12.8979617358387,41.8103148957786
1295,PGC,12.4757097924953,41.8103148957786
1297,PGC,9.59446273440394,100.766671636034
1299,PGC,17.0503849256553,104.628527264191
1301,PGC,11.6234320133627,98.2245268034075
1302,PGC,12.965897925116,96.9615176502894
1303,PGC,5.02244614419013,124.260792449702
1304,PGC,4.91329135521967,125.154784939969
1305,PGC,4.96769079135459,132.90695809725
1306,PGC,6.08586487650721,114.488646246822
1307,PGC,4.67664340225441,149.747156160984
