EvtID,StaNM,TTime,Angle,Delta
1551,PGC,4.32959649722324,144.593686472827,13.2119245340998
1552,PGC,10.3361531523265,97.9729450478503,60.549965729567
1553,PGC,17.1335372693245,41.8103148957786,99.1868014917957
1554,PGC,10.4357147983257,104.703376977709,60.0270658171546
1555,PGC,13.2670960193116,41.8103148957786,73.1889461131957
1556,PGC,6.13607170345357,102.774377979826,32.1391495191879
1557,PGC,6.38392291789749,106.658098207873,33.3395434286334
1558,PGC,12.8452964333341,41.8103148957786,71.5716362954724
1560,PGC,5.74424569999038,92.0094061349382,28.7682613045873
1561,PGC,16.2100420878694,101.308560263495,98.9386780057637
1562,PGC,8.47457162526444,109.049402298144,46.345411458546
1563,PGC,4.67509383574895,121.611078005882,20.4993192921244
1565,PGC,12.9300461723035,41.8103148957786,71.9983526149782
1566,PGC,12.8868430797766,41.8103148957786,70.0632217769595
1567,PGC,9.40228828009238,142.052199650861,33.0335885621024
1569,PGC,17.0243291079143,102.633502483593,103.867834433192
1570,PGC,18.9208643023043,62.9138102414197,116.585441648803
1571,PGC,10.7810321728275,109.458453974188,60.9291750390432
1572,PGC,10.7853725205001,101.939264844917,62.9137071168776
1575,PGC,10.7851416028389,101.233010552988,63.0453820677442
1576,PGC,10.9168089430977,106.572028891979,62.6765766328784
1577,PGC,16.4029121977271,94.4259130750692,101.710045249738
1578,PGC,6.70196912632059,107.932684417621,35.211092696944
1580,PGC,5.44882549534462,125.568928355503,24.0018633806975
1581,PGC,5.49148812160757,125.603362484529,24.2271655044666
1582,PGC,9.49024494431919,110.688121799133,52.3623030521614
1583,PGC,15.7055243130719,102.893769778168,95.0937511792935
1584,PGC,14.880906545763,41.8103148957786,86.6983667004172
1585,PGC,5.82262581579404,94.3075835191581,30.5090208315317
1586,PGC,18.9290836860624,41.8103148957786,111.418543203651
1587,PGC,9.23783704279873,120.891462970051,47.051666253571
1588,PGC,5.97959931229444,108.707900983702,30.4721630476268
1590,PGC,17.88184785403,41.8103148957786,105.74724382337
1591,PGC,17.1599997860445,100.326112660824,105.537361510279
1592,PGC,6.15492047731873,108.293160639528,31.649840697173
1593,PGC,9.70521602274611,97.4283667933351,56.3903919248284
1594,PGC,3.51876550580049,122.695452976224,13.7383760952983
1595,PGC,3.61464162597125,127.208621101904,13.7087823322263
1596,PGC,5.82937571948137,102.938236884239,30.107065814567
1597,PGC,5.55886201429803,118.098271214879,26.3243345691739
1598,PGC,8.05074331399603,113.934616385157,42.4377587008487
1599,PGC,13.6913504340724,94.5077437320714,83.4535720946559
1600,PGC,10.8426095706193,41.8103148957786,56.3429079693599
1601,PGC,10.8551323327892,41.8103148957786,56.9081912291693
1602,PGC,4.60770118284932,54.5690553126642,22.1688914141213
1603,PGC,9.45651270683667,146.369729519116,30.2684558099205
